word	sentence#	tag	pos	lemma
og	7399	O	c	og
Vagn	7399	B-Person	nken-s	Vagn
.	7399	O	.	.

Norrænu	7400	O	lhfnvf	norrænn
nöfnin	7400	O	nhfng	nafn
eiga	7400	O	sfg3fn	eiga
mörg	7400	O	lhfnsf	margur
rætur	7400	O	nvfo	rót
að	7400	O	cn	að
rekja	7400	O	sng	rekja
til	7400	O	ae	til
sameiginlegs	7400	O	lkeesf	sameiginlegur
germansks	7400	O	lkeesf	germanskur
arfs	7400	O	nkee	arfur
.	7400	O	.	.

Sum	7401	O	fohfn	sumur
hafa	7401	O	sfg3fn	hafa
borist	7401	O	ssm	bera
til	7401	O	ae	til
Norðurlanda	7401	B-Location	nhfe-s	Norðurlönd
frá	7401	O	aþ	frá
Englandi	7401	B-Location	nheþ-s	England
eða	7401	O	c	eða
Þýskalandi	7401	B-Location	nheþ-s	Þýskaland
eins	7401	O	aa	eins
og	7401	O	c	og
Angantýr	7401	B-Person	nken-s	Angantýr
,	7401	O	,	,
Vilborg	7401	B-Person	nven-s	Vilborg
og	7401	O	c	og
Hlöðver	7401	B-Person	nken-s	Hlöðver
.	7401	O	.	.

Eins	7402	O	aa	eins
og	7402	O	c	og
kunnugt	7402	O	lhensf	kunnugur
er	7402	O	sfg3en	vera
fluttu	7402	O	sfg3fþ	flytja
landnámsmenn	7402	O	nkfn	landnámsmaður
með	7402	O	aþ	með
sér	7402	O	fpkfþ	sig
keltneska	7402	O	lkfosf	keltneskur
þræla	7402	O	nkfo	þræll
til	7402	O	ae	til
landsins	7402	O	nheeg	land
og	7402	O	c	og
ýmis	7402	O	fohfn	ýmis
nöfn	7402	O	nhfn	nafn
,	7402	O	,	,
sem	7402	O	ct	sem
þetta	7402	O	fahen	þessi
fólk	7402	O	nhen	fólk
bar	7402	O	sfg3eþ	bera
,	7402	O	,	,
urðu	7402	O	sfg3fþ	verða
hluti	7402	O	nken	hluti
nafnaforðans	7402	O	nkeeg	nafnaforði
eins	7402	O	aa	eins
og	7402	O	c	og
Kjartan	7402	B-Person	nken-s	Kjartan
,	7402	O	,	,
Njáll	7402	B-Person	nken-s	Njáll
og	7402	O	c	og
Melkorka	7402	B-Person	nven-s	Melkorka
.	7402	O	.	.

Eftir	7403	O	ao	eftir
kristnitöku	7403	O	nveo	kristnitaka
árið	7403	O	nheog	ár
1000	7403	B-Date	ta	1000
var	7403	O	sfg3eþ	vera
fjöldi	7403	O	nken	fjöldi
nafna	7403	O	nkee	nafni
sóttur	7403	O	sþgken	sækja
í	7403	O	ao	í
Biblíuna	7403	B-Miscellaneous	nveogs	Biblía
eða	7403	O	c	eða
rit	7403	O	nhfo	rit
um	7403	O	ao	um
heilaga	7403	O	lkfosf	heilagur
menn	7403	O	nkfo	maður
og	7403	O	c	og
konur	7403	O	nvfo	kona
.	7403	O	.	.

Í	7404	O	aþ	í
tengslum	7404	O	nhfþ	tengsl
við	7404	O	ao	við
kristni	7404	O	nveo	kristni
komst	7404	O	sfm3eþ	koma
einnig	7404	O	aa	einnig
á	7404	O	aa	á
sá	7404	O	faken	sá
siður	7404	O	nken	siður
að	7404	O	cn	að
skeyta	7404	O	sng	skeyta
forliðnum	7404	O	nkeþg	forliður
Krist-	7404	O	nkeo-s	Kristur
framan	7404	O	aa	framan
við	7404	O	ao	við
innlenda	7404	O	lkfosf	innlendur
viðliði	7404	O	nkfo	viðliður
.	7404	O	.	.

Elstu	7405	O	lhfnve	gamall
nöfn	7405	O	nhfn	nafn
af	7405	O	aþ	af
þessum	7405	O	fakeþ	þessi
toga	7405	O	nkeþ	togi
eru	7405	O	sfg3fn	vera
Kriströður	7405	B-Person	nken-s	Kriströður
og	7405	O	c	og
Kristrún	7405	B-Person	nven-s	Kristrún
sem	7405	O	ct	sem
bæði	7405	O	c	bæði
þekkjast	7405	O	sfm3fn	þekkja
frá	7405	O	aþ	frá
13.	7405	B-Date	ta	13.
öld	7405	I-Date	nveþ	öld
.	7405	O	.	.

Strangt	7406	O	aa	strangt
til	7406	O	aa	til
tekið	7406	O	sþghen	taka
er	7406	O	sfg3en	vera
allur	7406	O	foken	allur
hinn	7406	O	gken	hinn
forni	7406	O	lkenvf	forn
nafnaforði	7406	O	nken	nafnaforði
aðfluttur	7406	O	lkensf	aðfluttur
á	7406	O	ao	á
einn	7406	O	fokeo	einn
eða	7406	O	c	eða
annan	7406	O	fokeo	annar
hátt	7406	O	nkeo	háttur
.	7406	O	.	.

Íslendingar	7407	B-Miscellaneous	nkfn-s	Íslendingur
hafa	7407	O	sfg3fn	hafa
þó	7407	O	aa	þó
lengi	7407	O	aa	lengi
litið	7407	O	ssg	líta
á	7407	O	ao	á
þau	7407	O	fahfo	sá
nöfn	7407	O	nhfo	nafn
sem	7407	O	ct	sem
finna	7407	O	sng	finna
má	7407	O	sfg3en	mega
í	7407	O	aþ	í
elstu	7407	O	lvfþve	gamall
íslenskum	7407	O	lvfþsf	íslenskur
heimildum	7407	O	nvfþ	heimild
sem	7407	O	ct	sem
íslensk	7407	O	lhfosf	íslenskur
á	7407	O	ao	á
sama	7407	O	fbkeo	samur
hátt	7407	O	nkeo	háttur
og	7407	O	c	og
litið	7407	O	sþghen	líta
er	7407	O	sfg3en	vera
á	7407	O	ao	á
tungumálið	7407	O	nheog	tungumál
sem	7407	O	ct	sem
íslenskt	7407	O	lheosf	íslenskur
alveg	7407	O	aa	alveg
frá	7407	O	aþ	frá
landnámsöld	7407	B-Date	nveþ	landnámsöld
þótt	7407	O	c	þótt
það	7407	O	fphen	það
berist	7407	O	svm3en	bera
í	7407	O	aþ	í
raun	7407	O	nveþ	raun
í	7407	O	aþ	í
upphafi	7407	O	nheþ	upphaf
frá	7407	O	aþ	frá
Noregi	7407	B-Location	nkeþ-s	Noregur
.	7407	O	.	.

Mörg	7408	O	lhfnsf	margur
nöfn	7408	O	nhfn	nafn
eru	7408	O	sfg3fn	vera
vissulega	7408	O	aa	vissulega
búin	7408	O	sþghfn	búa
til	7408	O	aa	til
hérlendis	7408	O	aa	hérlendis
.	7408	O	.	.

Á	7409	O	sfg3en	eiga
það	7409	O	fphen	það
einkum	7409	O	aa	einkum
við	7409	O	aa	við
um	7409	O	ao	um
samsett	7409	O	lhfosf	samsettur
nöfn	7409	O	nhfo	nafn
sem	7409	O	ct	sem
oft	7409	O	aa	oft
eru	7409	O	sfg3fn	vera
orðin	7409	O	sþghfn	verða
þannig	7409	O	aa	þannig
til	7409	O	ae	til
að	7409	O	c	að
verið	7409	O	sþghen	vera
er	7409	O	sfg3en	vera
að	7409	O	cn	að
gefa	7409	O	sng	gefa
barni	7409	O	nheþ	barn
nafn	7409	O	nheo	nafn
í	7409	O	ao	í
höfuðið	7409	O	nheog	höfuð
á	7409	O	aþ	á
afa	7409	O	nkeþ	afi
og	7409	O	c	og
ömmu	7409	O	nveþ	amma
.	7409	O	.	.

Þannig	7410	O	aa	þannig
mun	7410	O	sfg3en	munu
Feldís	7410	B-Person	nven-s	Feldís
vera	7410	O	sng	vera
sett	7410	O	sþgven	setja
saman	7410	O	aa	saman
úr	7410	O	aþ	úr
nöfnunum	7410	O	nhfþg	nafn
Felix	7410	B-Person	nken-s	Felix
og	7410	O	c	og
Herdís	7410	B-Person	nven-s	Herdís
,	7410	O	,	,
og	7410	O	c	og
ein	7410	O	tfven	einn
Eydís	7410	B-Person	nven-s	Eydís
fékk	7410	O	sfg3eþ	fá
nafn	7410	O	nheo	nafn
eftir	7410	O	aþ	eftir
Einari	7410	B-Person	nkeþ-s	Einar
og	7410	O	c	og
Þórdísi	7410	B-Person	nveþ-s	Þórdís
.	7410	O	.	.

Dæmi	7411	O	nhfn	dæmi
um	7411	O	ao	um
samsett	7411	O	lhfosf	samsettur
nöfn	7411	O	nhfo	nafn
eru	7411	O	sfg3fn	vera
Heiðmundur	7411	B-Person	nken-s	Heiðmundur
,	7411	O	,	,
Heiðný	7411	B-Person	nven-s	Heiðný
og	7411	O	c	og
Heiðrós	7411	B-Person	nven-s	Heiðrós
sem	7411	O	ct	sem
öll	7411	O	fohfn	allur
hafa	7411	O	sfg3fn	hafa
forliðinn	7411	O	nkeog	forliður
Heið-	7411	O	lveosf	heiður
en	7411	O	c	en
mismunandi	7411	O	lkfoof	mismunandi
viðliði	7411	O	nkfo	viðliður
,	7411	O	,	,
-mundur	7411	O	nkeo	-mundur
,	7411	O	,	,
-ný	7411	O	nveo	-ný
og	7411	O	c	og
-rós	7411	O	nveo	rós
sem	7411	O	ct	sem
þekkjast	7411	O	sfm3fn	þekkja
úr	7411	O	aþ	úr
öðrum	7411	O	fohfþ	annar
nöfnum	7411	O	nhfþ	nafn
.	7411	O	.	.

Talið	7412	O	sþghen	telja
er	7412	O	sfg3en	vera
að	7412	O	c	að
Þönglabakki	7412	B-Location	nken-s	Þönglabakki
hafi	7412	O	svg3en	hafa
verið	7412	O	ssg	vera
landnámsjörð	7412	O	nven	landnámsjörð
og	7412	O	c	og
að	7412	O	c	að
þar	7412	O	aa	þar
hafi	7412	O	svg3en	hafa
verið	7412	O	ssg	vera
reist	7412	O	sþgven	reisa
kirkja	7412	O	nven	kirkja
þegar	7412	O	c	þegar
land	7412	O	nhen	land
var	7412	O	sfg3eþ	vera
kristnað	7412	O	sþghen	kristna
.	7412	O	.	.

Faðir	7413	O	nken	faðir
hennar	7413	O	fpvee	hún
,	7413	O	,	,
Jóhannes	7413	B-Person	nken-s	Jóhannes
Jónsson	7413	I-Person	nken-s	Jónsson
hafði	7413	O	sfg3eþ	hafa
flust	7413	O	ssm	flytja
að	7413	O	aþ	að
Þönglabakka	7413	B-Location	nkeþ-s	Þönglabakki
með	7413	O	aþ	með
föður	7413	O	nkeþ	faðir
sínum	7413	O	fekeþ	sinn
,	7413	O	,	,
Jóni	7413	B-Person	nkeþ-s	Jón
Reykjalín	7413	I-Person	nkeþ-s	Reykjalín
sem	7413	O	ct	sem
þangað	7413	O	aa	þangað
réðst	7413	O	sfm3eþ	ráða
sem	7413	O	c	sem
prestur	7413	O	nken	prestur
Þönglabakkaprestakalls	7413	B-Location	nhee-s	Þönglabakkaprestakall
um	7413	O	ao	um
1860	7413	B-Date	ta	1860
og	7413	O	c	og
stóð	7413	O	sfg3eþ	standa
Jóhannes	7413	B-Person	nken-s	Jóhannes
þar	7413	O	aa	þar
fyrir	7413	O	aþ	fyrir
búi	7413	O	nheþ	bú
í	7413	O	ao	í
19	7413	O	ta	19
ár	7413	O	nhfo	ár
.	7413	O	.	.

Hann	7414	O	fpken	hann
kvæntist	7414	O	sfm3eþ	kvænast
þar	7414	O	aa	þar
Guðrúnu	7414	B-Person	nveþ-s	Guðrún
Hallgrímsdóttur	7414	I-Person	nveþ-s	Hallgrímsdóttir
frá	7414	O	aþ	frá
Hóli	7414	B-Location	nkeþ-s	Hóll
í	7414	O	aþ	í
Þorgeirsfirði	7414	B-Location	nkeþ-s	Þorgeirsfjörður
.	7414	O	.	.

Þau	7415	O	fphfn	það
bjuggu	7415	O	sfg3fþ	búa
síðar	7415	O	aam	síðar
á	7415	O	aþ	á
Kussungstöðum	7415	B-Location	nkfþ-s	Kussungstaðir
í	7415	O	aþ	í
Hvalvatnsfirði	7415	B-Location	nkeþ-s	Hvalvatnsfjörður
.	7415	O	.	.

Í	7416	O	ao	í
mín	7416	O	fehfo	minn
eyru	7416	O	nhfo	eyra
hafa	7416	O	sfg3fn	hafa
Inga	7416	B-Person	nven-s	Inga
og	7416	O	c	og
systkini	7416	O	nhfn	systkini
hennar	7416	O	fpvee	hún
,	7416	O	,	,
sérstaklega	7416	O	aa	sérstaklega
þó	7416	O	aa	þó
þær	7416	O	favfn	sá
systur	7416	O	nvfn	systir
,	7416	O	,	,
gjarnan	7416	O	aa	gjarnan
verið	7416	O	ssg	vera
kenndar	7416	O	sþgvfn	kenna
við	7416	O	ao	við
Kussungstaði	7416	B-Location	nkfo-s	Kussungstaðir
og	7416	O	c	og
kallaðar	7416	O	sþgvfn	kalla
Kussungstaðasystur	7416	B-Miscellaneous	nvfn-s	Kussungsstaðasystir
.	7416	O	.	.

Inga	7417	B-Person	nven-s	Inga
var	7417	O	sfg3eþ	vera
ein	7417	O	tfven	einn
af	7417	O	aþ	af
11	7417	O	ta	11
systkinum	7417	O	nhfþ	systkin
.	7417	O	.	.

Þar	7418	O	aa	þar
af	7418	O	aa	af
komust	7418	O	sfm3fþ	koma
10	7418	O	ta	10
til	7418	O	ae	til
fullorðinsára	7418	O	nhfe	fullorðinsár
,	7418	O	,	,
sem	7418	O	ct	sem
miðað	7418	O	sþghen	miða
við	7418	O	ao	við
aðstæður	7418	O	nvfo	aðstæður
þess	7418	O	fakee	sá
tíma	7418	O	nkee	tími
var	7418	O	sfg3eþ	vera
hátt	7418	O	lhensf	hár
hlutfall	7418	O	nhen	hlutfall
,	7418	O	,	,
svo	7418	O	aa	svo
tíður	7418	O	lkensf	tíður
sem	7418	O	c	sem
barnadauði	7418	O	nken	barnadauði
var	7418	O	sfg3eþ	vera
.	7418	O	.	.

Af	7419	O	aþ	af
því	7419	O	fpheþ	það
mætti	7419	O	svg3eþ	mega
ráða	7419	O	sng	ráða
að	7419	O	c	að
gott	7419	O	lhensf	góður
hafi	7419	O	svg3en	hafa
verið	7419	O	ssg	vera
að	7419	O	cn	að
búa	7419	O	sng	búa
í	7419	O	aþ	í
Fjörðum	7419	B-Location	nkfþ-s	Fjörður
,	7419	O	,	,
en	7419	O	c	en
líklega	7419	O	aa	líklega
er	7419	O	sfg3en	vera
kveðskapur	7419	O	nken	kveðskapur
Látra-Bjargar	7419	B-Person	nvee-s	Látra-Björg
þó	7419	O	aa	þó
lýsandi	7419	O	lkenof	lýsandi
fyrir	7419	O	ao	fyrir
aðstæður	7419	O	nvfo	aðstæður
þar	7419	O	aa	þar
:	7419	O	:	:

Fagurt	7420	O	lhensf	fagur
er	7420	O	sfg3en	vera
í	7420	O	aþ	í
Fjörðum	7420	B-Location	nkfþ-s	Fjörður
,	7420	O	,	,
þá	7420	O	aa	þá
frelsarinn	7420	O	nkeng	frelsari
gefur	7420	O	sfg3en	gefa
veðrið	7420	O	nheog	veður
blítt	7420	O	lheosf	blíður
,	7420	O	,	,
heyið	7420	O	nheog	hey
grænt	7420	O	lheosf	grænn
í	7420	O	aþ	í
görðum	7420	O	nkfþ	garður
,	7420	O	,	,
grös	7420	O	nhfo	gras
og	7420	O	c	og
heilagfiskið	7420	O	nheog	heilagfiski
nýtt	7420	O	lheosf	nýr
.	7420	O	.	.

En	7421	O	c	en
er	7421	O	c	er
vetur	7421	O	nken	vetur
að	7421	O	aþ	að
oss	7421	O	fp1fþ	vér
fer	7421	O	sfg3en	fara
að	7421	O	cn	að
sveigja	7421	O	sng	sveigja
,	7421	O	,	,
veit	7421	O	sfg1en	vita
ég	7421	O	fp1en	ég
enga	7421	O	foveo	enginn
verri	7421	O	lveovm	verri
sveit	7421	O	nveo	sveit
,	7421	O	,	,
um	7421	O	ao	um
veraldar	7421	O	nvee	veröld
reit	7421	O	nkeo	reitur
,	7421	O	,	,
menn	7421	O	nkfn	maður
og	7421	O	c	og
dýr	7421	O	nhfn	dýr
þá	7421	O	aa	þá
deyja	7421	O	sfg3fn	deyja
.	7421	O	.	.

Inga	7422	B-Person	nven-s	Inga
var	7422	O	sfg3eþ	vera
átta	7422	O	tfhfe	átta
ára	7422	O	nhfe	ár
gömul	7422	O	lvensf	gamall
sett	7422	O	sþgven	setja
til	7422	O	ae	til
vandalausra	7422	O	lkfesf	vandalaus
að	7422	O	aþ	að
Steindyrum	7422	B-Location	nvfþ-s	Steindyr
á	7422	O	aþ	á
Látraströnd	7422	B-Location	nveþ-s	Látraströnd
.	7422	O	.	.

Þar	7423	O	aa	þar
var	7423	O	sfg3eþ	vera
hún	7423	O	fpven	hún
næstu	7423	O	lhfove	næstur
átta	7423	O	tfhfo	átta
ár	7423	O	nhfo	ár
.	7423	O	.	.

Á	7424	O	aþ	á
efri	7424	O	lhfþvm	efri
árum	7424	O	nhfþ	ár
minntist	7424	O	sfm3eþ	minna
hún	7424	O	fpven	hún
þess	7424	O	fphee	það
að	7424	O	c	að
þar	7424	O	aa	þar
hefði	7424	O	svg3eþ	hafa
hún	7424	O	fpven	hún
átt	7424	O	ssg	eiga
fremur	7424	O	aam	fremur
erfiða	7424	O	lveosf	erfiður
æfi	7424	O	nveo	ævi
og	7424	O	c	og
hefur	7424	O	sfg3en	hafa
það	7424	O	fphen	það
vafalaust	7424	O	aa	vafalaust
átt	7424	O	ssg	eiga
sinn	7424	O	fekeo	sinn
þátt	7424	O	nkeo	þáttur
í	7424	O	aþ	í
að	7424	O	cn	að
móta	7424	O	sng	móta
þá	7424	O	faveo	sá
konu	7424	O	nveo	kona
sem	7424	O	ct	sem
16	7424	O	ta	16
ára	7424	O	nhfe	ár
gömul	7424	O	lvensf	gamall
snýr	7424	O	sfg3en	snúa
aftur	7424	O	aa	aftur
út	7424	O	aa	út
í	7424	O	ao	í
Fjörðu	7424	B-Location	nkfo-s	Fjörður
árið	7424	O	nheog	ár
1890	7424	B-Date	ta	1890
,	7424	O	,	,
en	7424	O	c	en
þá	7424	O	aa	þá
voru	7424	O	sfg3fþ	vera
foreldrar	7424	O	nkfn	foreldrar
hennar	7424	O	fpvee	hún
fluttir	7424	O	lkfnsf	fluttur
að	7424	O	aþ	að
Kussungstöðum	7424	B-Location	nkfþ-s	Kussungstaðir
.	7424	O	.	.

Þó	7425	O	aa	þó
samgöngur	7425	O	nvfn	samgöngur
og	7425	O	c	og
fjölmiðlun	7425	O	nven	fjölmiðlun
þeirra	7425	O	fpkfe	hann
tíma	7425	O	nkfe	tími
hafi	7425	O	svg3en	hafa
ekki	7425	O	aa	ekki
verið	7425	O	ssg	vera
merkileg	7425	O	lvensf	merkilegur
á	7425	O	aþ	á
okkar	7425	O	fp1fe	ég
tíma	7425	O	nkfe	tími
mælikvarða	7425	O	nkeþ	mælikvarði
spurðist	7425	O	sfm3eþ	spyrja
þó	7425	O	aa	þó
út	7425	O	aa	út
fegurð	7425	O	nven	fegurð
og	7425	O	c	og
yndisþokki	7425	O	nken	yndisþokki
þeirra	7425	O	favfe	sá
Kussungstaðasystra	7425	B-Miscellaneous	nvfe-s	Kussungsstaðasystir
og	7425	O	c	og
fyrir	7425	O	aþ	fyrir
nokkrum	7425	O	fohfþ	nokkur
árum	7425	O	nhfþ	ár
sagði	7425	O	sfg3eþ	segja
mér	7425	O	fp1eþ	ég
aldraður	7425	O	lkensf	aldraður
maður	7425	O	nken	maður
að	7425	O	c	að
sá	7425	O	faken	sá
hagyrðingur	7425	O	nken	hagyrðingur
,	7425	O	,	,
hvað	7425	O	fshen	hver
þá	7425	O	aa	þá
skáld	7425	O	nhen	skáld
,	7425	O	,	,
hefði	7425	O	svg3eþ	hafa
ekki	7425	O	aa	ekki
þótt	7425	O	ssg	þykja
merkilegur	7425	O	lkensf	merkilegur
sem	7425	O	ct	sem
ekki	7425	O	aa	ekki
orti	7425	O	svg3eþ	yrkja
um	7425	O	ao	um
fegurð	7425	O	nveo	fegurð
þeirra	7425	O	favfe	sá
systra	7425	O	nvfe	systir
,	7425	O	,	,
jafnvel	7425	O	aa	jafnvel
að	7425	O	aþ	að
óséðu	7425	O	lheþsf	óséður
í	7425	O	aþ	í
fjarlægum	7425	O	lhfþsf	fjarlægur
héruðum	7425	O	nhfþ	hérað
.	7425	O	.	.

Sjálfur	7426	O	fbken	sjálfur
kvaðst	7426	O	sfm3eþ	kveða
hann	7426	O	fpken	hann
hafa	7426	O	sng	hafa
spreytt	7426	O	ssg	spreyta
sig	7426	O	fpkeo	sig
á	7426	O	aþ	á
þessu	7426	O	faheþ	þessi
yrkisefni	7426	O	nheþ	yrkisefni
austur	7426	O	aa	austur
í	7426	O	aþ	í
Þistilfirði	7426	B-Location	nkeþ-s	Þistilfjörður
,	7426	O	,	,
þá	7426	O	aa	þá
ungur	7426	O	lkensf	ungur
maður	7426	O	nken	maður
.	7426	O	.	.

Skólaganga	7427	O	nven	skólaganga
og	7427	O	c	og
menntaþrá	7427	O	nven	menntaþrá

Skólagöngu	7428	O	nveo	skólaganga
Ingu	7428	B-Person	nvee-s	Inga
er	7428	O	sfg3en	vera
ekki	7428	O	aa	ekki
í	7428	O	ao	í
frásögur	7428	O	nvfo	frásaga
færandi	7428	O	slg	færa
.	7428	O	.	.

Í	7429	O	aþ	í
bernsku	7429	O	nveþ	bernska
hennar	7429	O	fpvee	hún
var	7429	O	sfg3eþ	vera
hvorki	7429	O	c	hvorki
skóla	7429	O	nkeþ	skóli
né	7429	O	c	né
fræðsluskyldu	7429	O	nveþ	fræðsluskylda
til	7429	O	ae	til
að	7429	O	cn	að
dreifa	7429	O	sng	dreifa
og	7429	O	c	og
enda	7429	O	aa	enda
þótt	7429	O	c	þótt
farið	7429	O	sþghen	fara
væri	7429	O	svg3eþ	vera
að	7429	O	cn	að
veita	7429	O	sng	veita
styrk	7429	O	nkeo	styrkur
úr	7429	O	aþ	úr
landssjóði	7429	O	nkeþ	landssjóður
eftir	7429	O	ao	eftir
1874	7429	B-Date	ta	1874
til	7429	O	ae	til
að	7429	O	cn	að
greiða	7429	O	sng	greiða
kennurum	7429	O	nkfþ	kennari
laun	7429	O	nhfo	laun
kemur	7429	O	sfg3en	koma
fram	7429	O	aa	fram
í	7429	O	aþ	í
skýrslum	7429	O	nvfþ	skýrsla
að	7429	O	c	að
veturinn	7429	O	nkeog	vetur
1903-1904	7429	B-Date	ta	1903-1904
,	7429	O	,	,
eða	7429	O	c	eða
30	7429	O	ta	30
árum	7429	O	nhfþ	ár
eftir	7429	O	ao	eftir
fæðingu	7429	O	nveo	fæðing
Ingu	7429	B-Person	nvee-s	Inga
er	7429	O	sfg3en	vera
ástandið	7429	O	nheng	ástand
enn	7429	O	aa	enn
þannig	7429	O	lhenof	þannig
að	7429	O	c	að
einungis	7429	O	aa	einungis
helmingur	7429	O	nken	helmingur
allra	7429	O	fohfe	allur
7-14	7429	O	ta	7-14
ára	7429	O	nhfe	ár
barna	7429	O	nhfe	barn
gengur	7429	O	sfg3en	ganga
í	7429	O	ao	í
skóla	7429	O	nkeo	skóli
og	7429	O	c	og
sum	7429	O	fohfn	sumur
raunar	7429	O	aa	raunar
aðeins	7429	O	aa	aðeins
í	7429	O	ao	í
nokkrar	7429	O	fovfo	nokkur
vikur	7429	O	nvfo	vika
.	7429	O	.	.

Kapp	7430	O	nhen	kapp
var	7430	O	sfg3eþ	vera
þó	7430	O	aa	þó
alltaf	7430	O	aa	alltaf
lagt	7430	O	sþghen	leggja
á	7430	O	ao	á
að	7430	O	c	að
allir	7430	O	fokfn	allur
lærðu	7430	O	svg3fþ	læra
að	7430	O	cn	að
lesa	7430	O	sng	lesa
og	7430	O	c	og
fór	7430	O	sfg3eþ	fara
sú	7430	O	faven	sá
kennsla	7430	O	nven	kennsla
fram	7430	O	aa	fram
inni	7430	O	aa	inni
á	7430	O	aþ	á
heimilum	7430	O	nhfþ	heimili
en	7430	O	c	en
það	7430	O	fphen	það
þótti	7430	O	sfg3eþ	þykja
nauðsynlegt	7430	O	lhensf	nauðsynlegur
svo	7430	O	aa	svo
börnin	7430	O	nhfng	barn
gætu	7430	O	svg3fþ	geta
lært	7430	O	ssg	læra
kverið	7430	O	nheog	kver
fyrir	7430	O	ao	fyrir
ferminguna	7430	O	nveog	ferming
.	7430	O	.	.

Undirbúningur	7431	O	nken	undirbúningur
ungs	7431	O	lheesf	ungur
fólks	7431	O	nhee	fólk
fyrir	7431	O	ao	fyrir
lífið	7431	O	nheog	líf
fór	7431	O	sfg3eþ	fara
því	7431	O	aa	því
að	7431	O	aþ	að
mestu	7431	O	lheþse	mikill
fram	7431	O	aa	fram
á	7431	O	aþ	á
heimilum	7431	O	nhfþ	heimili
og	7431	O	c	og
þar	7431	O	aa	þar
lærðu	7431	O	sfg3fþ	læra
þau	7431	O	fphfn	það
vinnubrögð	7431	O	nhfo	vinnubrögð
og	7431	O	c	og
aðferðir	7431	O	nvfo	aðferð
sem	7431	O	ct	sem
dugað	7431	O	ssg	duga
höfðu	7431	O	sfg3fþ	hafa
í	7431	O	aa	í
gegnum	7431	O	ao	gegnum
aldirnar	7431	O	nvfog	öld
svo	7431	O	aa	svo
lifa	7431	O	sng	lifa
mætti	7431	O	svg3eþ	mega
af	7431	O	aa	af
í	7431	O	aþ	í
harðbýlu	7431	O	lheþsf	harðbýll
landi	7431	O	nheþ	land
.	7431	O	.	.

Þegar	7432	O	c	þegar
hún	7432	O	fpven	hún
amma	7432	O	nven	amma
okkar	7432	O	fp1fe	ég
var	7432	O	sfg3eþ	vera
að	7432	O	cn	að
alast	7432	O	snm	ala
upp	7432	O	aa	upp
grunaði	7432	O	sfg3eþ	gruna
heldur	7432	O	aam	heldur
engan	7432	O	fokeo	enginn
þær	7432	O	favfo	sá
byltingar	7432	O	nvfo	bylting
og	7432	O	c	og
breytingar	7432	O	nvfo	breyting
sem	7432	O	ct	sem
þetta	7432	O	fahen	þessi
þjóðfélag	7432	O	nhen	þjóðfélag
,	7432	O	,	,
og	7432	O	c	og
reyndar	7432	O	aa	reyndar
veröldin	7432	O	nveng	veröld
öll	7432	O	foven	allur
,	7432	O	,	,
átti	7432	O	sfg3eþ	eiga
eftir	7432	O	aa	eftir
að	7432	O	cn	að
ganga	7432	O	sng	ganga
í	7432	O	aa	í
gegnum	7432	O	aa	gegnum
á	7432	O	aþ	á
nokkrum	7432	O	fokfþ	nokkur
áratugum	7432	O	nkfþ	áratugur
.	7432	O	.	.

Inga	7433	B-Person	nven-s	Inga
lærði	7433	O	sfg3eþ	læra
því	7433	O	aa	því
að	7433	O	cn	að
bjarga	7433	O	sng	bjarga
sér	7433	O	fpveþ	sig
við	7433	O	ao	við
þær	7433	O	favfo	sá
aðstæður	7433	O	nvfo	aðstæður
sem	7433	O	ct	sem
hún	7433	O	fpven	hún
var	7433	O	sfg3eþ	vera
alin	7433	O	sþgven	ala
upp	7433	O	aa	upp
við	7433	O	aa	við
.	7433	O	.	.

Það	7434	O	fphen	það
var	7434	O	sfg3eþ	vera
hennar	7434	O	fpvee	hún
skóli	7434	O	nken	skóli
og	7434	O	c	og
held	7434	O	sfg1en	halda
ég	7434	O	fp1en	ég
að	7434	O	c	að
allir	7434	O	fokfn	allur
geti	7434	O	svg3fn	geta
verið	7434	O	ssg	vera
sammála	7434	O	lkfnof	sammála
um	7434	O	ao	um
að	7434	O	c	að
í	7434	O	aþ	í
þeim	7434	O	fahfþ	sá
fræðum	7434	O	nhfþ	fræði
var	7434	O	sfg3eþ	vera
hún	7434	O	fpven	hún
vel	7434	O	aa	vel
menntuð	7434	O	lvensf	menntaður
.	7434	O	.	.

Þeirri	7435	O	faveþ	sá
þekkingu	7435	O	nveþ	þekking
og	7435	O	c	og
reynslu	7435	O	nveþ	reynsla
skilaði	7435	O	sfg3eþ	skila
hún	7435	O	fpven	hún
líka	7435	O	aa	líka
dyggilega	7435	O	aa	dyggilega
til	7435	O	ae	til
afkomenda	7435	O	nkfe	afkomandi
sinna	7435	O	fekfe	sinn
.	7435	O	.	.

Hún	7436	O	fpven	hún
harmaði	7436	O	sfg3eþ	harma
hinsvegar	7436	O	aa	hinsvegar
alltaf	7436	O	aa	alltaf
sjálf	7436	O	fbven	sjálfur
að	7436	O	cn	að
hafa	7436	O	sng	hafa
ekki	7436	O	aa	ekki
fengið	7436	O	ssg	fá
tækifæri	7436	O	nheo	tækifæri
til	7436	O	ae	til
að	7436	O	cn	að
læra	7436	O	sng	læra
í	7436	O	aþ	í
skóla	7436	O	nkeþ	skóli
og	7436	O	c	og
má	7436	O	sfg3en	mega
vera	7436	O	sng	vera
